halt_punkt_id,halt_punkt_diva,halt_id,GPS_Latitude,GPS_Longitude,GPS_Bearing,halt_punkt_ist_aktiv
5453,50,2382,"47,395914","8,438053",245,True
5454,51,2382,"47,396431","8,439612",86,True
5455,52,2382,"47,396679","8,438001",280,True
5456,11,2383,"47,393083","8,474546",297,True
5457,10,2383,"47,393039","8,474399",117,False
5460,51,2385,"47,394467","8,393213",352,True
5461,50,2386,"47,382176","8,425770",209,True
5462,51,2386,"47,382452","8,426066",19,True
5463,50,2387,"47,432773","8,354662",332,True
5464,50,2388,"47,418826","8,368841",81,True
5465,51,2388,"47,418901","8,368365",280,True
5466,50,2389,"47,411750","8,414246",175,True
5467,51,2389,"47,411552","8,414336",357,True
5470,51,2391,"47,390216","8,418568",163,True
5471,50,2391,"47,390378","8,418584",345,True
5472,53,2392,"47,403427","8,391982",56,True
5473,50,2392,"47,404557","8,391260",55,True
5474,52,2392,"47,403543","8,392090",236,True
5475,51,2392,"47,403883","8,392229",145,True
5478,50,2394,"47,419277","8,393962",132,True
5479,52,2394,,,,False
5480,51,2394,"47,419458","8,393886",316,True
5483,50,2396,"47,394113","8,376039",258,True
5484,50,2397,"47,422183","8,369655",139,True
5485,51,2397,"47,422108","8,369998",318,True
5486,51,2398,"47,396275","8,426323",183,True
5487,80,2398,,,,False
5488,81,2398,,,,False
5489,50,2398,"47,396310","8,426442",13,True
5490,50,2399,"47,398760","8,618037",122,True
5491,51,2399,"47,398961","8,617723",301,True
5492,50,2400,"47,396021","8,616651",214,True
5493,51,2400,"47,396429","8,617243",38,True
5494,80,2400,"47,395405","8,616227",,False
5495,81,2400,"47,395433","8,616095",,False
5496,50,2401,"47,419517","8,433857",76,True
5497,52,2401,,,,False
5498,51,2401,"47,419544","8,433738",246,True
5501,0,2404,"47,351438","8,531909",178,False
5502,1,2404,"47,351833","8,531970",3,True
5504,91,2406,"47,401024","8,551103",,True
5505,92,2406,"47,402172","8,553419",,True
5506,90,2406,"47,401741","8,550535",,True
5507,50,2406,"47,401505","8,550755",240,True
5508,1,2406,"47,401633","8,551473",64,False
5509,51,2406,"47,402307","8,553382",26,False
5510,80,2406,"47,402307","8,553369",,False
5511,94,2406,"47,402613","8,552381",,True
5512,0,2406,"47,401853","8,551915",300,False
5513,81,2406,"47,402604","8,553348",,False
5514,93,2406,"47,402554","8,552897",,True
5519,50,2410,"47,410560","8,449166",13,True
5520,51,2410,"47,410437","8,448846",201,True
5521,51,2411,"47,405591","8,473954",276,False
5522,50,2411,"47,405445","8,474229",97,True
5523,51,2412,"47,378142","8,423113",354,True
5524,52,2412,"47,377758","8,422814",156,False
5525,50,2412,"47,377749","8,422801",200,False
5526,0,2413,"47,360526","8,531605",168,False
5527,80,2413,,,,False
5528,82,2413,,,,False
5529,1,2413,"47,360895","8,531520",358,False
5530,82,2414,,,,False
5531,4,2414,,,,False
5532,0,2414,"47,367788","8,534998",254,False
5533,92,2414,"47,367746","8,534732",,True
5534,1,2414,"47,367966","8,536193",55,False
5535,80,2414,,,,False
5536,3,2414,,,,False
5537,81,2414,,,,False
5538,90,2414,"47,367799","8,534879",,True
5539,2,2414,"47,367808","8,534893",255,False
5540,91,2414,"47,367926","8,535623",,True
5550,20,2422,"47,407102","8,572734",175,False
5551,21,2422,"47,407551","8,572770",354,True
5552,20,2423,"47,423683","8,505306",117,True
5553,21,2423,"47,423873","8,505151",296,True
5554,20,2424,"47,425019","8,500919",113,False
5555,21,2424,"47,424927","8,501077",292,True
5556,20,2425,"47,426212","8,496331",293,False
5557,21,2425,,,,False
5558,50,2426,"47,360937","8,599156",72,True
5559,51,2426,"47,360907","8,598600",241,True
5560,51,2427,"47,354883","8,633573",274,True
5561,50,2427,"47,354694","8,635290",95,False
5562,10,2428,"47,358193","8,587500",92,False
5563,11,2428,"47,358349","8,586259",279,False
5564,10,2429,"47,411533","8,525364",129,True
5565,11,2429,"47,412171","8,524396",301,True
5566,20,2429,"47,411569","8,526265",103,True
5567,50,2430,"47,361209","8,638521",320,False
5568,51,2431,"47,360883","8,632662",245,False
5569,50,2431,"47,360926","8,632875",30,True
5570,50,2432,"47,366893","8,624773",4,True
5571,51,2432,"47,366768","8,624664",192,True
5575,11,2434,"47,361162","8,571016",296,True
5576,10,2434,"47,361026","8,571159",116,False
5577,21,2435,"47,410793","8,567791",277,False
5578,20,2435,"47,410634","8,568437",103,True
5579,80,2436,,,,False
5580,50,2436,"47,359203","8,624602",146,False
5581,81,2436,,,,False
5582,51,2436,"47,359329","8,624592",323,True
5583,10,2437,"47,358642","8,590277",74,False
5584,11,2437,"47,358665","8,589787",257,False
5585,11,2438,"47,360446","8,578904",298,True
5586,10,2438,"47,360375","8,578770",119,True
5587,20,2439,"47,424333","8,512795",303,False
5588,21,2439,"47,424334","8,512662",123,False
5589,22,2439,"47,424095","8,511358",19,True
5590,21,2440,"47,403990","8,569011",267,True
5591,20,2440,"47,403802","8,568040",83,True
5592,21,2441,"47,404227","8,562259",280,True
5593,20,2441,"47,404098","8,562561",100,True
5594,20,2442,"47,410504","8,532352",111,True
5595,21,2442,"47,410463","8,532974",280,True
5596,50,2443,"47,351323","8,641197",87,False
5597,81,2443,,,,False
5598,51,2443,"47,351413","8,641173",281,False
5599,80,2443,,,,False
5600,10,2444,"47,358260","8,584404",90,False
5601,11,2444,"47,358467","8,583482",295,True
5602,20,2445,"47,422023","8,509766",281,True
5603,21,2445,"47,421931","8,509897",121,True
5604,50,2446,"47,419991","8,684708",89,False
5605,50,2447,"47,364313","8,620228",7,False
5606,51,2447,"47,363884","8,619940",206,True
5607,51,2448,"47,357135","8,628024",322,True
5608,80,2448,,,,False
5609,81,2448,,,,False
5610,50,2448,"47,356964","8,628060",141,True
5611,52,2449,"47,339186","8,651303",180,True
5612,53,2449,"47,338233","8,651674",338,True
5613,50,2449,"47,340692","8,652206",51,True
5614,51,2449,"47,340799","8,652288",232,True
5615,11,2450,"47,359741","8,593769",246,False
5616,50,2450,"47,359966","8,595495",73,True
5617,10,2450,"47,359434","8,594768",155,True
5618,20,2451,"47,410716","8,556301",86,True
5619,21,2451,"47,410822","8,555627",268,False
5620,50,2452,"47,371708","8,634056",108,True
5621,51,2452,"47,371397","8,635453",294,True
5622,20,2453,"47,414010","8,541117",78,True
5623,21,2453,"47,414102","8,540960",251,False
5624,22,2454,"47,414531","8,519316",19,True
5625,80,2454,,,,False
5626,10,2454,"47,413906","8,519780",115,True
5627,20,2454,"47,414770","8,519744",293,False
5628,11,2454,"47,414207","8,519309",291,False
5629,21,2454,"47,414680","8,519729",103,True
5630,53,2455,"47,340341","8,668383",265,False
5631,51,2455,"47,339914","8,670398",318,True
5632,50,2455,"47,341171","8,668944",145,True
5633,52,2455,"47,340216","8,669148",118,False
5634,21,2456,"47,406109","8,568447",304,False
5635,10,2457,"47,415504","8,513385",111,True
5636,11,2457,"47,415961","8,512573",303,True
5637,51,2458,"47,380364","8,651983",179,True
5638,50,2458,"47,380498","8,652039",350,False
5639,51,2459,"47,371737","8,639976",220,True
5640,80,2459,"47,370343","8,640845",,False
5641,50,2459,"47,371842","8,640283",37,True
5642,81,2459,"47,370416","8,640688",,True
5643,20,2460,"47,407265","8,549431",116,True
5644,21,2460,"47,407468","8,548932",265,True
5645,50,2461,"47,368651","8,628705",35,True
5646,51,2461,"47,368584","8,627326",286,True
5647,50,2462,"47,362630","8,617595",101,True
5648,51,2462,"47,362795","8,617308",283,False
5649,20,2463,"47,405730","8,553838",117,False
5650,21,2463,"47,406033","8,553168",297,True
5651,50,2464,"47,343100","8,660943",102,False
5652,51,2464,"47,343599","8,660517",312,True
5653,20,2465,"47,410858","8,563949",87,True
5654,21,2465,"47,410924","8,562679",269,True
5655,50,2466,"47,361357","8,603031",74,True
5656,51,2466,"47,361417","8,602384",255,True
5657,50,2467,"47,337815","8,674068",49,True
5658,51,2467,"47,337861","8,673950",229,True
5659,20,2468,"47,410749","8,558448",96,False
5660,21,2468,"47,410824","8,559139",269,False
5661,20,2469,"47,420640","8,508506",112,True
5662,50,2470,"47,375750","8,644185",36,True
5663,51,2470,"47,376288","8,644396",200,False
5664,50,2471,"47,368530","8,632608",70,False
5665,51,2471,"47,368695","8,632307",292,True
5666,21,2472,"47,408889","8,564729",333,True
5667,10,2473,"47,362695","8,574319",14,True
5668,11,2473,"47,362291","8,574191",177,False
5669,70,2474,"47,340123","8,678687",,True
5670,51,2474,"47,339996","8,678790",305,True
5671,50,2475,"47,412102","8,453807",102,False
5672,51,2475,"47,412346","8,452738",280,True
5673,51,2476,"47,403213","8,447861",180,True
5674,52,2476,,,,False
5675,50,2476,"47,403366","8,447943",,False
5678,80,2478,,,,False
5679,53,2478,,,,False
5680,50,2478,"47,401662","8,396561",315,True
5681,51,2478,"47,401681","8,396416",127,True
5684,50,2480,"47,427698","8,398076",161,False
5685,50,2481,"47,393798","8,423548",65,True
5686,51,2481,"47,393810","8,423230",251,True
5687,0,2482,"47,406692","8,585101",262,False
5688,80,2482,"47,406029","8,584808",,False
5689,21,2482,"47,407356","8,585301",294,True
5690,81,2482,"47,406843","8,586191",,False
5691,90,2482,"47,406728","8,585088",,True
5692,1,2482,"47,406776","8,585752",79,False
5693,20,2482,"47,406893","8,586629",92,False
5694,50,2483,"47,381095","8,422770",172,True
5695,51,2483,"47,381734","8,422716",355,True
5696,51,2484,"47,405474","8,630358",51,True
5697,50,2484,"47,405807","8,630807",234,True
5698,50,2485,"47,406226","8,397160",128,True
5699,51,2485,"47,406692","8,396333",304,True
5700,50,2486,"47,394428","8,380350",315,True
5701,51,2486,"47,394176","8,380438",139,False
5702,91,2487,"47,344699","8,533015",,True
5703,90,2487,"47,344608","8,533026",,True
5704,1,2487,"47,344885","8,533310",32,False
5705,0,2487,"47,344627","8,533013",216,True
5706,90,2488,"47,340776","8,530182",,True
5707,1,2488,"47,341081","8,530373",16,True
5708,0,2488,"47,340713","8,530194",193,True
5709,20,2488,"47,341530","8,529430",289,False
5710,80,2488,,,,False
5711,91,2488,"47,341136","8,530255",,True
5712,21,2488,"47,341391","8,529877",105,True
5713,1,2489,"47,400229","8,586433",110,True
5714,0,2489,"47,400386","8,586078",295,True
5715,80,2489,"47,400214","8,586167",,False
5716,81,2489,"47,400303","8,586288",,False
5717,50,2490,"47,400653","8,391336",259,True
5718,51,2490,,,,False
5719,53,2490,"47,400580","8,391441",76,True
5720,50,2491,"47,400861","8,387949",,False
5721,51,2491,"47,400733","8,388118",,False
5722,50,2492,"47,402076","8,385546",300,True
5723,51,2492,"47,402328","8,384437",107,True
5728,51,2496,"47,402300","8,382397",60,True
5729,50,2496,"47,401996","8,381027",242,False
5730,51,2497,"47,412347","8,640295",304,True
5731,50,2497,"47,412552","8,639492",118,False
5732,50,2498,"47,331589","8,538158",330,False
5733,50,2499,"47,329231","8,538188",170,True
5734,50,2500,"47,326188","8,539475",91,False
5743,10,2505,"47,397208","8,461842",106,False
5744,11,2505,"47,397918","8,459803",284,True
5745,50,2506,"47,347835","8,534270",179,True
5746,51,2506,"47,347285","8,534391",3,True
5749,81,2508,,,,False
5750,90,2508,"47,366041","8,532394",,True
5751,82,2508,,,,False
5752,1,2508,"47,366468","8,532945",37,False
5753,0,2508,"47,366192","8,532622",217,True
5754,80,2508,,,,False
5755,91,2508,"47,366200","8,532701",,True
5756,1,2509,"47,385330","8,542418",335,False
5757,0,2509,"47,385629","8,542212",159,False
5758,81,2510,"47,402966","8,577177",,False
5759,1,2510,"47,402883","8,577348",118,True
5760,0,2510,"47,403032","8,576781",293,False
5761,80,2510,"47,402849","8,577162",,False
5762,51,2511,"47,342935","8,535943",334,True
5763,50,2511,"47,342401","8,536250",150,True
5768,50,2514,"47,408754","8,408971",277,False
5769,80,2514,,,,False
5772,50,2516,"47,418196","8,418870",288,True
5773,51,2516,"47,418114","8,419054",108,True
5776,50,2518,"47,410301","8,459178",114,True
5777,51,2518,"47,410594","8,458614",295,True
5779,10,2520,"47,395474","8,467611",114,False
5780,11,2520,"47,395699","8,467576",297,True
5786,91,2524,"47,370643","8,531839",,True
5787,90,2524,"47,370852","8,531632",,True
5788,1,2524,"47,370907","8,531461",305,False
5789,0,2524,"47,370697","8,531787",128,True
5790,50,2525,"47,368370","8,645395",114,True
5791,51,2525,"47,368692","8,644714",287,False
5792,10,2526,"47,382970","8,515127",114,False
5793,12,2526,"47,382277","8,514225",211,True
5794,90,2526,"47,382387","8,514956",,True
5795,11,2526,"47,383091","8,514758",295,False
5796,13,2526,"47,382231","8,514317",40,False
5797,0,2526,"47,382451","8,514851",194,False
5798,1,2527,"47,378426","8,523033",24,True
5799,11,2527,"47,379140","8,523564",213,False
5800,0,2527,"47,378230","8,522831",206,False
5801,10,2527,"47,379246","8,523831",35,True
5802,0,2528,"47,376157","8,526073",136,True
5803,91,2528,"47,376295","8,525798",,True
5804,10,2528,"47,376110","8,525396",200,False
5805,12,2528,,,,False
5806,90,2528,"47,376175","8,526126",,True
5807,80,2528,,,,False
5808,11,2528,"47,376224","8,525703",26,True
5809,1,2528,"47,376303","8,525943",314,False
5810,50,2529,"47,380504","8,521089",,True
5811,1,2529,"47,380418","8,519671",300,False
5812,0,2529,"47,380243","8,520091",123,False
5813,91,2529,"47,380463","8,519632",,True
5814,90,2529,"47,380217","8,520050",,True
5855,20,2530,"47,390859","8,469774",135,False
5856,21,2530,"47,390985","8,469749",315,False
5857,23,2531,"47,384728","8,478396",274,True
5858,20,2531,"47,384441","8,477278",224,True
5859,21,2531,"47,384484","8,477451",279,True
5860,22,2531,"47,384616","8,478765",95,True
5861,20,2532,"47,388551","8,470338",140,False
5862,21,2532,"47,388813","8,470158",317,False
5863,20,2533,"47,390225","8,487219",27,False
5864,21,2533,"47,389896","8,486842",206,False
5865,20,2534,"47,387597","8,488373",15,False
5866,21,2535,"47,387247","8,486339",188,False
5867,1,2535,"47,387881","8,485795",280,False
5868,0,2535,"47,387777","8,486350",109,False
5869,22,2535,"47,388735","8,486845",356,True
5870,91,2535,"47,387888","8,486034",,True
5871,20,2535,"47,387856","8,485543",110,False
5872,90,2535,"47,387724","8,486309",,True
5873,50,2536,,,,False
5874,0,2536,"47,392111","8,490528",111,False
5875,80,2536,,,,False
5876,20,2536,,,,False
5877,20,2537,"47,389505","8,472238",120,False
5878,21,2537,"47,389423","8,472461",300,False
5879,91,2537,,,,False
5880,92,2537,,,310,False
5881,1,2538,"47,396435","8,484877",294,False
5882,0,2538,"47,396261","8,485245",114,True
5883,20,2538,"47,396617","8,486629",290,True
5884,20,2539,"47,392689","8,471332",293,False
5885,21,2539,"47,392568","8,470708",43,False
5886,50,2540,"47,391483","8,488330",291,True
5887,20,2540,,,,False
5888,10,2540,"47,390674","8,489228",105,False
5889,11,2540,"47,391072","8,488044",292,True
5890,20,2541,"47,390874","8,474092",308,False
5891,21,2541,"47,390865","8,474052",126,False
5892,92,2541,,,,False
5893,91,2541,,,,False
5894,20,2542,"47,386361","8,473846",136,True
5895,21,2542,"47,386849","8,473524",311,True
5896,21,2543,"47,383611","8,483579",299,True
5897,51,2543,,,,False
5898,20,2543,"47,382790","8,483841",193,True
5899,22,2543,"47,384008","8,484421",14,False
5900,1,2544,"47,395196","8,489569",295,True
5901,22,2544,,,,False
5902,21,2544,"47,394948","8,490186",110,True
5903,0,2544,"47,395075","8,490017",108,False
5904,20,2544,"47,395084","8,489010",20,True
5905,20,2545,"47,382872","8,474678",342,True
5906,20,2546,"47,387446","8,472145",130,False
5907,21,2546,"47,388021","8,471268",311,True
5908,20,2547,"47,388681","8,489798",124,True
5909,21,2547,"47,388615","8,490181",297,True
5916,10,2598,"47,367879","8,551828",131,True
5917,11,2598,"47,367394","8,552692",305,False
5918,20,2599,"47,361878","8,511074",150,True
5919,10,2600,"47,382144","8,552033",320,True
5920,11,2600,"47,382457","8,552185",48,False
5921,20,2601,"47,402594","8,567365",74,False
5924,21,2603,"47,411886","8,509734",2,True
5925,20,2603,"47,411719","8,509214",277,True
5926,22,2603,"47,411621","8,510127",91,True
5927,50,2604,"47,354286","8,552974",147,False
5928,81,2604,"47,356739","8,551291",340,True
5929,51,2604,"47,354591","8,552994",328,True
5930,80,2605,,,,False
5931,20,2605,"47,369250","8,532645",240,True
5932,21,2605,"47,369256","8,532936",51,True
5933,10,2606,"47,380104","8,554546",319,True
5934,20,2607,"47,402643","8,499533",210,True
5935,21,2607,"47,402597","8,499585",34,True
5936,0,2607,"47,401811","8,499953",115,True
5937,10,2607,"47,401804","8,499808",119,False
5938,1,2607,"47,401681","8,500401",307,True
5939,11,2607,"47,401661","8,500666",298,True
5940,20,2608,"47,412098","8,514019",245,True
5941,21,2608,"47,412326","8,515521",80,True
5942,20,2609,"47,416395","8,538171",182,True
5943,21,2609,"47,416718","8,538311",2,True
5944,20,2610,"47,404912","8,505156",150,True
5945,22,2610,"47,405024","8,504628",223,True
5946,21,2610,"47,405091","8,505239",322,True
5947,23,2610,"47,405032","8,504827",50,False
5950,81,2612,,,,False
5951,1,2612,"47,362914","8,549911",337,False
5952,0,2612,"47,363250","8,549600",141,False
5953,80,2612,,,,False
5954,1,2613,"47,392101","8,494541",271,True
5955,20,2613,,,,False
5956,21,2613,,,,False
5957,0,2613,"47,392114","8,495098",90,False
5958,1,2614,"47,395447","8,518889",297,False
5959,0,2614,"47,395255","8,519283",131,False
5960,10,2615,"47,357891","8,555022",71,False
5961,1,2615,"47,358061","8,554178",331,False
5962,83,2615,,,,False
5963,11,2615,"47,357884","8,554836",251,True
5964,0,2615,"47,357825","8,554345",145,True
5965,80,2615,"47,357622","8,553944",,True
5966,81,2615,"47,357499","8,554563",,True
5967,82,2615,,,,False
5970,81,2617,,,,False
5971,20,2617,"47,423753","8,522975",120,False
5972,11,2618,"47,358689","8,527014",355,True
5973,10,2618,"47,357940","8,526070",171,True
5974,20,2619,"47,399101","8,521613",117,False
5975,21,2619,"47,399567","8,520788",291,True
5976,22,2619,"47,399026","8,521903",69,False
5977,10,2620,"47,362879","8,562858",63,True
5978,11,2620,"47,362853","8,562751",243,True
5979,10,2621,"47,372929","8,562593",287,True
5980,11,2621,"47,373217","8,561672",140,False
5981,10,2622,"47,390119","8,532583",145,False
5982,11,2622,"47,391088","8,532828",320,True
5985,50,2624,"47,378722","8,575508",220,False
5986,51,2624,"47,378881","8,575789",38,True
5987,50,2625,"47,334811","8,541704",135,True
5988,51,2625,"47,335274","8,541250",316,True
5989,20,2626,"47,385934","8,496075",207,True
5990,22,2626,"47,386773","8,496886",26,True
5991,21,2626,"47,386683","8,495944",292,True
5992,51,2627,,,,False
5993,1,2627,"47,369797","8,509789",81,True
5994,0,2627,"47,369775","8,509286",254,False
5995,51,2628,"47,340558","8,572484",309,False
5996,50,2628,"47,339980","8,572671",42,True
5997,52,2628,"47,340241","8,572689",155,True
5998,10,2629,"47,397539","8,509645",116,True
5999,11,2629,"47,397410","8,510040",291,True
6000,1,2630,"47,390246","8,510479",302,False
6001,20,2630,,,,False
6002,21,2630,,,,False
6003,0,2630,"47,390089","8,510873",114,True
6004,50,2631,"47,375784","8,631367",120,True
6005,51,2631,"47,374203","8,633741",321,True
6006,11,2632,"47,355218","8,526903",357,False
6007,80,2632,,,,False
6008,10,2632,"47,353975","8,526097",172,False
6009,1,2633,"47,356912","8,514084",18,True
6010,0,2633,"47,356572","8,513906",198,False
6011,21,2634,"47,423808","8,520843",86,True
6012,20,2634,"47,423848","8,520512",270,True
6013,1,2635,"47,396386","8,512735",270,False
6014,0,2635,"47,396363","8,513238",99,False
6015,20,2636,"47,416783","8,522754",216,False
6016,21,2636,"47,416961","8,523036",19,False
6017,10,2637,"47,367242","8,564711",336,True
6018,11,2637,"47,366455","8,565104",155,True
6019,10,2638,"47,359180","8,557498",29,False
6020,11,2638,"47,359739","8,557417",155,True
6021,20,2638,"47,359176","8,557974",154,False
6022,21,2638,"47,359311","8,557964",331,True
6023,20,2639,"47,370083","8,563897",240,False
6024,10,2639,"47,370329","8,563624",302,True
6025,11,2639,"47,369568","8,564177",182,True
6026,1,2640,"47,378370","8,494084",234,False
6027,0,2640,"47,378647","8,494288",46,False
6028,1,2641,"47,372949","8,547471",335,False
6029,0,2641,"47,372600","8,547358",165,False
6030,10,2641,,,,False
6031,11,2641,"47,372923","8,547484",151,False
6032,50,2642,"47,314536","8,589510",151,True
6033,51,2642,"47,314427","8,589680",326,True
6034,81,2643,,,,False
6035,50,2643,"47,359716","8,535401",168,False
6036,51,2643,"47,359823","8,535483",353,True
6037,80,2643,,,,False
6042,1,2645,"47,393863","8,508392",271,False
6043,0,2645,"47,393813","8,508894",92,True
6044,10,2646,"47,373629","8,513693",146,True
6045,11,2646,"47,374100","8,513292",326,False
6046,21,2647,"47,406439","8,495554",,False
6047,20,2647,"47,406476","8,495449",,False
6048,20,2648,"47,409478","8,496714",216,False
6049,51,2649,"47,319596","8,584593",354,False
6050,50,2649,"47,319220","8,584426",183,True
6051,11,2650,"47,379568","8,527877",306,False
6052,13,2650,"47,379945","8,527898",17,True
6053,10,2650,"47,379679","8,527495",125,False
6054,12,2650,"47,379382","8,527516",201,False
6055,1,2651,"47,353376","8,558699",330,False
6056,0,2651,"47,353104","8,558893",146,False
6061,50,2654,"47,389137","8,596459",179,True
6062,51,2654,"47,389683","8,596802",4,False
6063,10,2655,"47,345683","8,527847",147,True
6064,11,2656,"47,380881","8,556059",123,True
6065,1,2657,"47,372425","8,534577",317,False
6066,0,2657,"47,372171","8,534823",136,False
6067,80,2657,,,,False
6068,91,2657,"47,372162","8,534836",,True
6069,20,2657,"47,372060","8,535126",319,False
6070,90,2657,"47,372052","8,535019",,True
6071,20,2658,"47,326569","8,514280",110,False
6072,21,2658,"47,326430","8,514754",310,False
6073,50,2659,"47,336421","8,575136",125,False
6074,51,2659,"47,336454","8,575374",272,False
6075,10,2660,"47,364462","8,507908",220,True
6076,11,2660,"47,364513","8,508227",40,True
6079,10,2662,"47,362177","8,505069",143,False
6080,11,2662,"47,362339","8,505059",326,False
6081,50,2663,"47,318230","8,581693",77,True
6082,51,2663,"47,318410","8,582240",257,False
6085,10,2665,"47,350110","8,527726",170,True
6086,11,2665,"47,350316","8,527823",348,True
6087,23,2666,"47,408628","8,507973",23,True
6088,24,2666,"47,408944","8,507847",196,True
6089,20,2666,"47,409030","8,508219",15,False
6090,21,2666,"47,408390","8,507385",206,True
6091,22,2666,"47,408614","8,507456",203,True
6092,20,2667,"47,430024","8,540879",327,False
6093,21,2667,"47,429933","8,540996",146,False
6095,50,2669,"47,342968","8,569809",146,True
6096,51,2669,"47,343385","8,569434",300,True
6097,51,2670,"47,319108","8,580230",330,True
6098,50,2670,"47,319126","8,580244",166,True
6099,0,2671,"47,402666","8,492101",110,True
6100,1,2671,"47,402732","8,491771",294,False
6101,2,2671,"47,402324","8,493074",63,True
6102,20,2672,"47,403553","8,530461",176,False
6103,21,2672,"47,403658","8,530542",332,False
6104,11,2673,"47,388311","8,536361",11,False
6105,10,2673,"47,388062","8,536104",198,True
6106,12,2673,"47,388531","8,535941",323,True
6107,50,2674,"47,338532","8,538261",165,False
6108,51,2674,"47,339453","8,537936",333,True
6109,50,2675,"47,312236","8,550787",171,True
6110,51,2676,"47,394145","8,611020",310,False
6114,0,1406,"47,365986","8,562499",121,False
6115,1,1406,"47,366341","8,562123",312,False
6118,80,1907,,,,False
6119,21,1907,"47,336901","8,520430",91,False
6120,20,1907,"47,337095","8,519891",289,True
6121,0,1908,"47,369399","8,506127",260,False
6122,90,1908,"47,368997","8,505841",,True
6123,51,1908,,,,False
6124,1,1908,"47,369447","8,506764",79,True
6125,2,1908,"47,369069","8,505829",251,False
6126,2,1305,"47,370228","8,548964",203,False
6127,80,1305,,,,False
6128,4,1305,"47,370326","8,550012",100,False
6129,0,1305,"47,370542","8,549037",122,False
6130,81,1305,,,,False
6131,10,1305,"47,370313","8,548542",136,True
6132,11,1305,"47,370502","8,548506",330,False
6133,3,1305,"47,370442","8,549167",38,False
6134,5,1305,"47,370446","8,549604",280,True
6135,1,1305,"47,370726","8,548591",302,False
6137,22,1309,"47,398426","8,533032",351,True
6138,10,1523,"47,395845","8,532091",192,False
6139,11,1523,"47,396032","8,532267",16,True
6140,1,1531,"47,368122","8,560241",289,True
6141,20,1531,"47,368470","8,560539",60,True
6142,3,1531,"47,367664","8,560112",232,False
6143,4,1531,"47,368429","8,561055",60,False
6144,50,1531,"47,368067","8,560293",132,True
6145,0,1531,"47,368022","8,560371",125,False
6146,2,1531,"47,367752","8,560312",48,False
6147,80,1531,,,,False
6205,10,1503,"47,355180","8,600911",311,False
6210,1,2228,"47,368372","8,539843",346,False
6211,0,2228,"47,368039","8,539836",166,False
6212,81,2275,,,,False
6213,82,2275,,,,False
6214,2,2295,,,,False
6219,41,2891,"47,362600","8,518555",,True
6220,40,2891,"47,362646","8,518450",,True
6221,50,2548,"47,327668","8,602256",60,True
6222,51,2548,"47,327830","8,602273",240,False
6223,50,2549,"47,329058","8,606256",50,False
6224,5,2550,"47,359298","8,516767",303,False
6225,1,2550,"47,358596","8,517746",116,True
6226,3,2550,"47,358654","8,517336",116,True
6227,4,2550,,,,False
6228,0,2550,"47,358781","8,517220",288,True
6229,2,2550,"47,358810","8,516956",289,True
6230,80,2551,"47,357834","8,534688",355,True
6231,50,2551,"47,355112","8,534248",184,True
6232,51,2551,"47,354734","8,534240",7,True
6233,53,2552,,,,False
6234,50,2552,"47,317608","8,553319",138,True
6235,51,2552,"47,317852","8,553219",314,True
6236,21,2553,"47,422747","8,543684",128,False
6237,20,2553,"47,422891","8,543607",308,False
6238,50,2554,"47,310798","8,552463",155,True
6239,51,2554,"47,309946","8,553159",336,True
6243,50,2556,"47,326033","8,582244",184,True
6244,51,2556,"47,326329","8,582356",329,True
6246,50,2558,"47,308071","8,553517",180,False
6247,51,2558,"47,308331","8,553615",359,True
6248,80,2558,,,,False
6249,50,2559,"47,308024","8,546295",263,True
6250,51,2559,"47,307989","8,546122",88,True
6251,80,2559,,,,False
6253,50,2561,"47,375829","8,564984",238,True
6254,51,2561,"47,375651","8,564795",63,True
6255,21,2562,"47,413007","8,535955",95,True
6256,20,2562,"47,413090","8,535691",273,True
6257,10,2563,"47,396122","8,520850",110,False
6258,11,2563,"47,396142","8,520586",290,False
6259,12,2563,"47,396290","8,520112",124,False
6260,81,2563,,,,False
6261,20,2564,"47,375330","8,485112",91,False
6262,21,2564,"47,375431","8,484902",268,False
6263,11,2565,"47,346973","8,528443",327,True
6264,20,2565,"47,347885","8,528051",176,True
6265,10,2565,"47,348230","8,527674",229,False
6266,20,2566,"47,410501","8,524176",150,True
6267,21,2566,"47,410765","8,524036",339,False
6268,81,2567,,,,False
6269,1,2567,"47,378516","8,568061",81,True
6270,0,2567,"47,378520","8,567637",264,False
6271,80,2567,,,,False
6272,20,2568,"47,340296","8,531522",171,True
6273,21,2568,"47,340728","8,531478",348,True
6274,50,2569,"47,315456","8,593763",140,True
6275,51,2569,"47,315753","8,592949",257,True
6276,10,2570,"47,378322","8,530249",135,True
6277,11,2570,"47,378521","8,530054",306,True
6278,83,2571,,,,False
6279,0,2571,"47,372733","8,550354",160,True
6280,81,2571,,,,False
6281,82,2571,,,,False
6282,1,2571,"47,372461","8,550533",342,False
6283,1,2572,"47,394236","8,504015",276,False
6284,0,2572,"47,394196","8,504438",107,True
6285,92,2572,"47,394266","8,503751",,True
6286,3,2572,"47,394712","8,504078",270,False
6287,91,2572,"47,394163","8,504146",,True
6288,83,2572,"47,393987","8,504672",,True
6289,90,2572,"47,394022","8,504806",,True
6290,2,2572,"47,393926","8,505506",228,False
6291,80,2572,"47,393859","8,505862",,True
6292,20,2573,"47,407564","8,526475",160,True
6293,21,2573,"47,407663","8,526504",341,True
6296,0,2575,"47,391536","8,506120",113,False
